212.796875,143.75,2883584,4,65.7419196555744,61.587336360651285,32.399840173919344
209,144.760009765625,2883584,1,85.44003745317531,42.720018726587654,-20.556045219583467
203.796875,139.75,2883584,7,98.68130522039117,49.34065261019558,19.53665493812839
214.6999969482422,142.86666870117188,2883584,4,55.036351623268054,27.518175811634027,65.2975697722287
210.04782104492188,138.72998046875,2883584,6,74.6911181133972,65.24596009347535,26.02959443158207
213.5,141.46665954589844,2883589,3,64.20280367709809,63.655321851358195,-46.27303002005671
208.5,296.4666748046875,2883589,1,40.80441152620633,35.510561809129406,-57.65255650055797
213,137.46665954589844,2883589,5,66.24198064671678,63.56099432828282,-61.1134182330893
208,298.4666748046875,2883589,2,45.880278987817846,37.94733192202055,-18.43494882292201
215,145.46665954589844,2883589,7,64.4437739428721,72.069410986909,60.94539590092285
211.81961059570312,140.47303771972656,2883589,4,61.379833355928874,63.306788841133034,-81.52885236951391
207.9445037841797,295.477783203125,2883589,1,29.51201638421393,29.02748045175581,-66.80141337617465
214,149.96665954589844,2883589,7,65.76473218982953,54.589376255824725,-28.12373538328881
209,298.9666748046875,2883589,2,42.20189569201838,38.242646351945886,-36.32682595212024
218.84564208984375,293.3800048828125,2895878,0,34.165150741096404,34.438599037689954,12.74567797981824
218.296875,302.75,2895878,1,38.27531841800928,34.132096331752024,-31.827446576673104
227.796875,299.75,2895878,2,62.51399843235114,51.15662224971465,-4.4846060095446205
221.796875,299.5,2895878,1,37.013511046643494,29.017236257093817,1.9749340108819808
219.47915649414062,296.6041564941406,2895878,1,35.35533905932738,38.2099463490856,-45
211.1558837890625,135.2935791015625,2883590,6,76.21667064500113,71.11421451521481,-234.4623150623972
206.3125,148.75,2883590,5,80.8084154033477,82.02438661763951,-49.014175695411026
209.296875,135.75,2883590,6,67.91170738539859,63.63961030678928,-98.13010235415598
208.296875,300.75,2883590,2,42.20189569201838,42.20189569201838,-53.67317404787976
208,139.760009765625,2883590,6,80.8084154033477,62.369864518050704,-228.90049374238188
206,301.760009765625,2883590,2,52.92447448959697,40.162171256046406,-71.11391263029071
204.296875,291.75,2883590,2,41.7612260356422,30.4138126514911,-80.53767779197439
205.796875,146.75,2883590,6,78.18567643756751,57.38466694161429,-202.5430610000579
213.00003051757812,139.69000244140625,2883590,5,65.37583651472461,66.06814663663572,-83.85337434035333
212.00003051757812,299.69000244140625,2883590,2,32.7566787083184,31.662280397975127,-31.26373169437743
215.09999084472656,137.6999969482422,2883590,4,68.41052550594829,34.20526275297414,-37.8749836510982
207.09999084472656,303.6999816894531,2883590,2,38.2099463490856,19.1049731745428,6.009005957494525
212.796875,143.75,2883593,7,79.40403012442127,74.33034373659252,33.47627829610266
212.796875,146.75,2883593,9,70.34912934784623,73.06161783043132,-92.35329686610831
209.6999969482422,148.6999969482422,2883593,8,82.09748776642819,77.46612162745726,-11.164880177548582
215.63540649414062,142.5,2883593,10,74.02702209328699,76.83749084919418,-38.418055344821994
220.107177734375,146.9464569091797,2883593,10,86.83509863121498,81.8614616761282,-64.68711215371664
217.296875,152.75,2895882,5,58.05170109479997,58.25804665451803,-50.572197803963796
221.33999633789062,155.260009765625,2895882,7,60.37383539249432,58.52349955359813,56.85300416774399
218,149.96665954589844,2895882,6,77.10382610480494,74.4043009509531,-36.25383773744479
217.46875,155.609375,2895882,11,75.32595834106593,74.46475676452586,75.21727395738432
216.296875,152.75,2895884,11,63.56099432828282,67.7421582177598,-8.488943880504706
223.296875,148.75,2895884,10,120.6731121667126,60.3365560833563,-145.12467165539783
221.6999969482422,155.14999389648438,2895884,8,59.93328250689273,74.32360972397937,-23.805945892455625
222.76992797851562,152.7291717529297,2895884,10,62.476426369208205,64.325250230661,51.76617288148793
219.5,153.75,2895884,11,71.58910531638176,72.44998274671983,-110.18580300946485
218.296875,145.75,2895887,9,67.67569726275453,66.70832032063167,-23.875280853927507
207.296875,287.75,2895887,1,35.4682957019364,36.49657518178932,-260.5376777919744
206.93331909179688,291.066650390625,2895887,1,38.32752066508169,37.36308338453881,74.47588900324575
217.93331909179688,151.06666564941406,2895887,1,79.02531240052139,73.87827826905551,-140.49232455712743
229,143.46665954589844,2895887,9,117.00427342623003,58.502136713115014,-179.5103044068708
215.69473266601562,143.0564422607422,2895887,9,67.18113986078899,68.99451065764882,51.84277198922581
217,146.46665954589844,2895887,10,75.28612089887484,71.79310551856634,-50.38931175997341
201,281.04998779296875,2895887,2,53.009433122794285,49.2036463060888,-37.56860286233962
217,148.0500030517578,2895887,7,79.90619500389191,77.88452991448301,-15.642246457208728
210.46875,144,2895887,11,78.16009211867653,70.34912934784623,-5.710593137499629
199.46875,283,2895887,2,47.20169488482379,46.61544808322666,-126.3843518158359
0,0,2895891,0,0,0,0
0,0,2895891,0,0,0,0
0,0,2895891,0,0,0,0
0,0,2895892,0,0,0,0
0,0,2895892,0,0,0,0
0,0,2895892,0,0,0,0
0,0,2895892,0,0,0,0
0,0,2895892,0,0,0,0
0,0,2895892,0,0,0,0
121.796875,109.75,2906131,10,96.15092303249095,95.46203433826454,-67.19545952867895
114.88333129882812,124.58332824707031,2906131,1,87.32124598286491,75.16648189186454,-229.31602751986563
112.796875,115.75,2906132,8,82.49242389456137,77.23341245859851,96.26349061433454
112.296875,101.75,2906132,10,92.65527507918802,72.40338389882064,-71.76059915334885
